,StoreNumber,StoreName,County,CountyNumber,City,ZipCode,StoreLocation,Address,StoreType
233,5186,casey's general store #3452 / west u,fayette,33,west union,52175,POINT (-91.807488 42.96421000000001),"102, e  bradford st",Convenience
234,2552,hy-vee food store #3 / cedar rapids,linn,57,cedar rapids,52404,POINT (-91.658577 41.955859),20 wilson avenue west,Other Grocery
235,5396,casey's general store # 3512/ indianola,warren,91,indianola,,,missing,Convenience
236,5100,sam's food,scott,82,davenport,52802,POINT (-90.590879 41.526469),648 n  marquette st,Other Grocery
237,5176,smokin' joe's #15 tobacco and liquor outlet,linn,57,cedar rapids,52405,POINT (-91.715903 41.97805),455 edgewood rd nw,Liquor/Tobacco
238,3563,wal-mart 0559 / muscatine,muscatine,70,muscatine,52761,POINT (-91.025913 41.45529),3003 north hwy 61,Convenience
239,2697,hy-vee dollar fresh - toledo,tama,86,toledo,52342,POINT (-92.581694 41.985234),1006 s. country road,Supermarket
240,5606,sa tobacco liquor mart,clinton,23,clinton,52732,POINT (-90.193275 41.848124),320 n 4th st,Convenience
241,4584,j & c grocery / dumont,butler,12,dumont,50602,POINT (-92.973022 42.750551),611 main st,Other Grocery
242,4654,kum & go #510 / stuart,adair,1,stuart,50250,POINT (-94.318482 41.496773),629 s division st,Convenience
243,4414,kum & go #23 / neola,pottawattamie,78,neola,51559,POINT (-95.612045 41.438788),29356 298th st,Convenience
244,3756,main street liquors / manning,carroll,14,manning,51455,POINT (-95.065122 41.908573),316 main st,Liquor/Tobacco
245,3881,7 rayos liquor store,marshall,64,marshalltown,50158,POINT (-92.9104 42.049166),120 e main st,Liquor/Tobacco
246,3465,hometown foods / panora,guthrie,39,panora,50216,POINT (-94.357201 41.69182),601 e main,Other Grocery
247,4967,jeff's market / blue grass,scott,82,blue grass,52726,POINT (-90.766126 41.509119),"102, w mayne st",Other Grocery
248,3723,j d spirits liquor,monona,67,onawa,51040,POINT (-96.095845 42.025841),1023  9th st,Liquor/Tobacco
249,2579,hy-vee food store / grinnell,poweshiek,79,grinnell,50112,POINT (-92.727343 41.7283),320 west street south,Other Grocery
250,2512,hy-vee wine and spirits / iowa city,johnson,52,iowa city,52240,POINT (-91.53046300000001 41.642764),1720 waterfront dr,Supermarket
251,4856,brothers market / lisbon,linn,57,lisbon,52253,POINT (-91.401062 41.918663),930 commercial st,Other Grocery
252,5815,super stop iv - dubuque,dubuque,31,dubuque,52001,POINT (-90.673985 42.496794),535 hill street suite a,Convenience
253,6186,save more super market / davenport,scott,82,davenport,52806,POINT (-90.609747 41.589369),"6723 northwest boulevard, unit 2",Other Grocery
254,4204,fareway stores #025 / clinton,clinton,23,clinton,52733,POINT (-90.211315 41.860978),1350 11th st nw,Supermarket
255,4056,target store t-0860 / west burlington,des moines,29,west burlington,52655,POINT (-91.170365 40.803212),525 s gear ave,Supermarket
256,2445,ruback's food center,missing,999999,missing,,,missing,Other Grocery
257,5620,casey's general store #2874 / riceville,howard,45,riceville,50466,POINT (-92.55645 43.363838),208 w main st,Convenience
258,4552,casey's general store #2493 / buffalo,guthrie,39,casey,,,missing,Convenience
259,4787,380bp / swisher,johnson,52,swisher,52338,POINT (-91.664592 41.847894),2722 ne 120th st,Other
260,5232,casey's general store #27  /  audubo,audubon,5,audubon,50025,POINT (-94.934089 41.720076),400 market st,Convenience
261,3488,bender's foods,jackson,49,bellevue,52031,POINT (-90.42292 42.255449),400 s second,Other Grocery
262,5399,casey's general store # 1876/manly,worth,98,manly,50456,POINT (-93.210905 43.283246),505 hwy 65 s,Convenience
263,5214,road ranger #5148 / cedar rapids,linn,57,cedar rapids,52404,POINT (-91.676432 41.956073),550 wilson ave sw,Other
264,3054,mcnally's super valu,missing,999999,missing,,,missing,Other Grocery
265,4752,gasland / burlington,des moines,29,burlington,,,missing,Convenience
266,2721,hy-vee c-store #3 / dubuque,dubuque,31,dubuque,52003,POINT (-90.664025 42.487094),300 s locust,Supermarket
267,9001,cedar ridge vineyards,johnson,52,swisher,52338,POINT (-91.67737 41.8321),1441 marak rd nw,Other
268,3910,riverside casino and resort,washington,92,riverside,52327,POINT (-91.531499 41.496387000000006),3184 highway 22,Casino
269,5383,casey's general store # 1753/ northwood,worth,98,northwood,50459,POINT (-93.220903 43.445493),101 8th st. n,Convenience
270,5680,gasland n 8th st / burlington,des moines,29,burlington,52601,POINT (-91.10544500000002 40.820249),1204 n 8th st,Convenience
271,4898,burlington shell,des moines,29,burlington,52601,POINT (-91.140986 40.808239),"130, s roosevelt ave",Other
272,4172,shamrock spirits,hardin,42,alden,50006,POINT (-93.376271 42.520423),1204 water st po box 177,Liquor/Tobacco
273,3959,hartig drug company #8 / university,dubuque,31,dubuque,52001,POINT (-90.688027 42.498279),1600 university ave,Drug
274,5777,casey's general store #2610 / atlantic,cass,15,atlantic,50022,POINT (-94.993002 41.403852),1408 e 7th st,Convenience
275,5422,the depot montezuma llc,poweshiek,79,montezuma,50171,POINT (-92.527236 41.584912),100 s. front st.,Other
276,2709,hy-vee fast and fresh - dubuque,dubuque,31,dubuque,52002,POINT (-90.74105000000002 42.517531),2435 nw arterial,Supermarket
277,3618,wal-mart 2716 / cedar rapids,linn,57,cedar rapids,52404,POINT (-91.718042 41.949215),3601 29th ave sw,Convenience
278,5482,iowa mini mart,scott,82,davenport,52801,POINT (-90.576054 41.522413),234 w 3rd st,Convenience
279,4645,kwik shop #589 / eldridge,scott,82,eldridge,52748,POINT (-90.548679 41.694958),"1, grove rd",Convenience
280,4260,fareway stores #699 / osceola,clarke,20,osceola,50213,POINT (-93.765695 41.032474),215 s main st,Supermarket
281,5592,hubers store,winneshiek,96,fort atkinson,52144,POINT (-91.932448 43.14339),101 main st,Other
282,2568,hy-vee food store #4 / cedar rapids,linn,57,cedar rapids,52402,POINT (-91.650755 41.988967),1556 first avenue ne,Other Grocery
283,6040,hometown foods / traer,iowa,48,traer,50675,POINT (-92.468086 42.193386),420 second st,Other Grocery
284,2671,hy-vee  /  jefferson,greene,37,jefferson,50129,POINT (-94.375508 42.017267),"106, w washington st",Supermarket
285,5252,freeman foods of north english,iowa,48,north english,52316,POINT (-92.166582 41.575084),"119, main st",Other Grocery
286,4051,fareway stores #639 / maquoketa,jackson,49,maquoketa,52060,POINT (-90.680623 42.067391),110 westgate dr,Supermarket
287,4148,fareway stores #479 / independence,buchanan,10,independence,50644,POINT (-91.890284 42.455804),1400 3rd ave se,Supermarket
288,5077,wal-mart 3150 / council bluffs,pottawattamie,78,council bluffs,51501,POINT (-95.867459 41.27737),1800 n 16th st,Convenience
289,5541,casey's general store #2550 / osceola,clarke,20,osceola,50213,POINT (-93.788665 41.027507),1706 jeffreys dr,Convenience
290,4887,kum & go #66 / west des moines,polk,77,west des moines,50266,POINT (-93.778685 41.60046),5308 university ave,Convenience
291,5228,anthon mini mart,woodbury,97,anthon,51004,POINT (-95.868594 42.388265),"101, w main st",Convenience
292,5361,liquorland,des moines,29,burlington,52601,POINT (-91.107638 40.802397),624 angular st.,Liquor/Tobacco
293,3841,hartig drug company #2 / locust,dubuque,31,dubuque,52001,POINT (-90.665439 42.495308),157 locust st,Drug
294,6075,hampton liquor & tobacco / hampton,franklin,35,hampton,50441,POINT (-93.202491 42.741445),4 4th st se,Liquor/Tobacco
295,6072,pearl city tobacco & liquor outlet / muscatine,muscatine,70,muscatine,52761,POINT (-91.05788 41.413877),200 green st,Liquor/Tobacco
296,4949,river drive smoke shop,scott,82,davenport,52802,POINT (-90.585656 41.520238),"828, w river dr",Liquor/Tobacco
297,5347,kum & go #1097 / 50th wdm,polk,77,west des moines,50265,POINT (-93.770919 41.572085),220 50th st,Convenience
298,6018,casey's general store - #2532,hardin,42,eldora,50627,POINT (-93.10607700000001 42.360624),1807 edgington ave,Convenience
299,3943,good and quick co,story,85,nevada,50201,POINT (-93.464816 42.022781),519 lincolnway,Convenience
300,4511,super quick / se 30 dm,polk,77,des moines,50317,POINT (-93.558326 41.585264),303 se 30th st,Convenience
301,5555,sub express & gas,scott,82,davenport,52804,POINT (-90.637353 41.538148),4307 w locust st,Convenience
302,5858,taylor quik pik - shelby,missing,78,shelby,51570,POINT (-95.450954 41.506014),12 east street,Convenience
303,4258,fareway stores #009 / burlington,des moines,29,burlington,52601,POINT (-91.140051 40.799097),920 lawrence dr,Supermarket
304,5358,kum & go #1056/ bevington,warren,91,bevington,50033,POINT (-93.790419 41.360431),101 e ia hwy 92,Convenience
305,4162,fareway stores #963 / cedar rapids,linn,57,cedar rapids,52404,POINT (-91.726726 41.963791),4220  16th ave sw,Supermarket
306,5061,casey's general store #3382 / cedar,linn,57,cedar rapids,52404,POINT (-91.675611 41.943129),"560, 33rd ave sw",Convenience
307,5537,pronto market / sumner,bremer,9,sumner,50674,POINT (-92.098713 42.847481),117 w 1st st,Other Grocery
308,4489,casey's general store #2763 / cedar rapids,linn,57,cedar rapids,52405,POINT (-91.715925 41.979772),641 edgewood rd nw,Convenience
309,6163,bucky's express #16 / council bluffs,pottawattamie,78,council bluffs,51501,POINT (-95.867464 41.262352),15 n 16th st,Convenience
310,4025,karam kaur khasriya llc,benton,6,belle plaine,52208,POINT (-92.277759 41.897052),702 13th st,Other
311,5597,liquor tobacco & gas,dubuque,31,dubuque,52001,POINT (-90.66784 42.50649),1401 central ave,Convenience
312,5240,casey's general store #3463 / west b,cedar,16,west branch,52358,POINT (-91.345441 41.661231),"615, s  downey st",Convenience
313,5716,big 10 mart #69,scott,82,bettendorf,52722,POINT (-90.498167 41.575178),2480 east 53rd,Convenience
314,5177,casey's general store #3204 / minden,pottawattamie,78,minden,51553,POINT (-95.546176 41.496153),33280 335th st,Convenience
315,6061,brooklyn grocery,poweshiek,79,brooklyn,52211,POINT (-92.444377 41.728699),122 e front st,Other Grocery
316,5701,the hut 23,monona,67,onawa,51040,POINT (-96.097184 42.03192),603 10th street,Other
317,5682,ambysure inc / clinton,clinton,23,clinton,52732,POINT (-90.225022 41.833351),1641 s bluff blvd,Other
318,4137,fareway stores #989 / waukee,dallas,25,waukee,50263,POINT (-93.86786 41.614033),200 se laurel st,Supermarket
319,5148,main st market  /  holy cross,dubuque,31,holy cross,52053,POINT (-90.995943 42.600941),"882, main st",Other Grocery
320,4912,casey's general store #2531 / eldridge,scott,82,eldridge,52748,POINT (-90.572547 41.654692),"840, e le claire rd",Convenience
321,6019,casey's general store #3888 / ankeny,polk,77,ankeny,50021,POINT (-93.581597 41.731869),1024 e 1st st,Convenience
322,5916,another round / dewitt,clinton,23,dewitt,52742,POINT (-90.539095 41.808535),622 s 6th ave,Other
323,6020,i towner stop / indianola,warren,91,indianola,50125,POINT (-93.565855 41.358365),403 w 2nd ave,Convenience
324,4657,casey's general store #2526 / wellsburg,grundy,38,wellsburg,50680,POINT (-92.925287 42.43855),308 n washington,Convenience
325,4182,fareway stores #008 / dyersville,dubuque,31,dyersville,52040,POINT (-91.111904 42.475277),1207  12th ave se,Supermarket
326,4158,fareway stores #409 / carroll,carroll,14,carroll,51401,POINT (-94.850616 42.065252),709 monterey dr,Supermarket
327,2595,hy-vee wine and spirits / denison,crawford,24,denison,51442,POINT (-95.348601 42.012395),"1620  4th ave, south",Supermarket
328,3611,logan super foods,harrison,43,logan,51546,POINT (-95.786133 41.644108),403 e 6th,Other Grocery
329,4473,casey's general store #92 / panora,guthrie,39,panora,50216,POINT (-94.361364 41.692351),"113, ne 3rd st",Convenience
330,4269,tipton family foods,cedar,16,tipton,52772,POINT (-91.128389 41.771753),610 cedar st,Other Grocery
331,3806,target store t-1901 / wdm,polk,77,west des moines,50266,POINT (-93.779823 41.559272),5405 mills civic pkwy,Supermarket
332,5159,kimmes rockwell city country store #,calhoun,13,rockwell city,50579,POINT (-94.638843 42.39872),"730, high st",Convenience
333,4495,casey's general store #3055 / grundy center,grundy,38,grundy center,50638,POINT (-92.770411 42.361494),"504, g ave",Convenience
334,5417,casey's general store # 2792/cedar rapids,linn,57,cedar rapids,52404,POINT (-91.675979 41.88924),9001 6th street sw,Convenience
335,4504,jiffy express #921 / indianola,warren,91,indianola,,,missing,Convenience
336,5909,ez stop 1 / dubuque,dubuque,31,dubuque,52001,POINT (-90.660269 42.519502),1101 rhomberg ave,Convenience
337,5640,casey's general store #3371 / new hartford,butler,12,new hartford,50660,POINT (-92.63291 42.565274),33000 hwy 57,Convenience
338,3065,montezuma super valu,poweshiek,79,montezuma,50171,POINT (-92.527248 41.584179),201 s front st,Other Grocery
339,5874,kwik stop food mart / dubuque,dubuque,31,dubuque,,,missing,Other Grocery
340,5687,casey's general store #3756 / cedar rapids,linn,57,cedar rapids,52404,POINT (-91.729434 41.963815000000004),4560 16th ave sw,Convenience
341,5173,audubon food land,audubon,5,audubon,50025,POINT (-94.93625 41.723057),104 market st,Other Grocery
342,5702,westside petro,washington,92,kalona,52247,POINT (-91.71449 41.482402),103 1st street,Convenience
343,5542,casey's general store #2578 / maquoketa,jackson,49,maquoketa,52060,POINT (-90.657171 42.069166),801 e platt,Convenience
344,4159,fareway stores #073 / council bluffs,pottawattamie,78,council bluffs,51503,POINT (-95.81799100000002 41.280084),310 mckenzie ave,Supermarket
345,4880,casey's general store #1567 / anita,cass,15,anita,50020,POINT (-94.767946 41.44353000000001),912 main st,Convenience
346,6060,a to z liquor / cherokee,cherokee,18,cherokee,51012,POINT (-95.55132 42.749013),114 s 2nd st,Liquor/Tobacco
347,6002,casey's general store #2597 / sloan,woodbury,97,sloan,51055,POINT (-96.222381 42.229186),104 buckley st,Convenience
348,4999,casey's general store #2680 / clarks,butler,12,clarksville,50619,POINT (-92.667759 42.783193),213 s main st,Convenience
349,4637,kwik shop #560 / cedar rapids,linn,57,cedar rapids,52404,POINT (-91.666812 41.944676),3301 j st,Convenience
350,4396,"trunck's country foods, inc.",grundy,38,reinbeck,50669,POINT (-92.601293 42.325703),606 grundy ave,Other Grocery
351,5929,d&t's / odebolt,sac,81,odebolt,51458,POINT (-95.47084400000001 42.345702),417 1st st,Other
352,3542,chuck's sportsmans beverage,mitchell,66,st ansgar,50472,POINT (-92.921298 43.378499),244 w 4th st,Liquor/Tobacco
353,6032,casey's general store #1167 / holstein,ida,47,holstein,51025,POINT (-95.544807 42.480404),714 s main st,Convenience
354,4321,fareway stores #501 / charles city,floyd,34,charles city,50616,POINT (-92.674449 43.052712),210  11th st,Supermarket
355,5621,sun mart,scott,82,davenport,52804,POINT (-90.619947 41.538161),2920 w locust st,Convenience
356,4540,casey's general store #2915 / bellevue,jackson,49,bellevue,52031,POINT (-90.427844 42.268432),1104 n riverview st,Convenience
357,4190,fareway stores #888 / jefferson,greene,37,jefferson,50129,POINT (-94.377667 42.026833),1207 n elm st,Supermarket
358,5467,casey's general store #95 / dexter,dallas,25,dexter,50070,POINT (-94.22772 41.518101),803 state st,Convenience
359,5327,mega saver,pottawattamie,78,council bluffs,51501,POINT (-95.903763 41.261907),3540 w broadway,Other Grocery
360,5193,casey's general store #2518 / lohrvi,calhoun,13,lohrville,51453,POINT (-94.553651 42.267449),"404, locust st",Convenience
361,4126,sam's mainstreet market / solon,johnson,52,solon,52333,POINT (-91.494611 41.807199),123 e main st,Other Grocery
362,5618,casey's general store #1446 / lisbon,linn,57,lisbon,52253,POINT (-91.38441600000002 41.917877),150 kirkwood ave,Convenience
363,4001,wal-mart 1787 / carroll,carroll,14,carroll,51401,POINT (-94.893501 42.081312),2014 kitty hawk ave,Convenience
364,2683,hy-vee fast & fresh / wdm,polk,77,west des moines,50266,POINT (-93.809467 41.563126),425 s jordan creek pkwy,Supermarket
365,2554,hy-vee food store / davenport,scott,82,davenport,52802,POINT (-90.620725 41.510523),3019 rockingham road,Other Grocery
366,3712,monte spirits,poweshiek,79,montezuma,50171,POINT (-92.523692 41.585429),109 n 4th st,Liquor/Tobacco
367,3822,the secret cellar,johnson,52,shueyville,52338,POINT (-91.646067 41.847398),1205 curtis br rd ne,Other
368,5931,thriftway / la porte city,black hawk,7,la porte city,50651,POINT (-92.190524 42.316113),304 4th st,Other
369,5617,casey's general store #2513 / nashua,chickasaw,19,nashua,50658,POINT (-92.54568 42.953436),100 amherst blvd,Convenience
370,5400,waspy's truck stop,missing,999999,missing,,,missing,Convenience
371,4921,market express,linn,57,cedar rapids,52404,POINT (-91.739906 41.963888),5340 16th ave sw,Other Grocery
372,4000,foodland super markets / woodbine,harrison,43,woodbine,51579,POINT (-95.702814 41.737038),62 5th st,Other Grocery
373,4818,decorah mart,winneshiek,96,decorah,52101,POINT (-91.796988 43.307662),"303, college dr",Convenience
374,5857,ez stop ii - dubuque,dubuque,31,dubuque,52001,POINT (-90.663494 42.515732),700 rhomberg avenue,Convenience
375,3728,brewski's beverage,pottawattamie,78,council bluffs,51503,POINT (-95.854809 41.262316),726 creek top,Liquor/Tobacco
376,5403,golden mart,scott,82,davenport,52802,POINT (-90.588375 41.520158),1026 w river drive,Convenience
